user_id	user_name
5705116	DoyleyBot
14754365	Dpkbot
5466012	DragonBot
1958245	DraiconeBot
5837625	DreamBot
7302634	DrFO.Tn.Bot
9629838	DrilBot
1124563	Drinibot
3759076	DRVBot
8260451	DSisyphBot
13009616	DuckBot
6085301	DumZiBoT
9406869	DustaBot
8066952	DustyBot
3971736	DvyBot
8166318	DYKadminBot
8283056	DYKBot
16283737	EaglesBot
4496512	EBot
12308086	Ebrambot
4790306	EchoBot
4433364	EdBot
4877205	EddieBot
6032996	Edmundobot
13022980	EdoBot
6430794	EFixBot
9472257	Egmontbot
8002405	Einsteinbot
6913867	Eivindbot
6754156	EjsBot
2111501	Elissonbot
6456299	ElMeBot
6272069	EmailBot
11292982	EmausBot
15258444	Emilianogarciag
3891047	EmxBot
8537456	Englishbot
7584026	EnigmaBot
7423544	Enrichyourmind
9067940	EpopBot
13898661	ErfgoedBot
1611616	Erwin85Bot
13460326	ESBot
1554195	Escarbot
477460	Eskimbot
1036954	EssjayBot
5642077	Estirabot
16178345	Ethen12bot
231599	Eubot
9716504	EuseBot
15076651	ExpertCommentBot
5970512	ExpireBot
5160832	EyeBot
11809892	EyeEightDestroyerBot
1022055	FairuseBot
8325885	FaleBot
2378222	FANSTARbot
14986546	FariBot
12162641	Fbot
3838954	FearBot
15990950	FeedBot
955432	Fetofsbot
1072843	Fetofsbot2
3864603	Fettgesicht
5340240	Ficbot
10359183	FileBot
6990130	FiriBot
12370642	Fixatypobot
5060940	FixyBot
228773	FlaBot
6497177	FlagBot
7152369	FlBot
5964205	FloggerBot
8601040	FlutefluteBot
1465663	Fluxbot
5130241	FMAFanBot
5128040	Fobox
10254013	FoxBot
9176333	FPBot
13706145	FraBOT
7075090	FractalBot
13078050	Fridae'sDoomBot
1743889	Fritzbot
7140592	FritzpollBot
15996965	FroggyBot
9062536	GaemariBot
6678853	GargoyleBot
4970884	GBenemyBot
13685628	GCIBot
263608	Gdrbot
9545899	GeniusBot
4133660	GeorgeMoneyBot
4232465	GeorgeMoneyBot-status
4112738	Gerakibot
8721539	GhalyBot
12692771	GiftBot
5145528	Giggabot
7020891	Ginosbot
8009601	GnawnBot
4547859	Goalkeeperbot
7629416	GoatBot
11761861	Gobot5555
4555645	GracenotesBot
1809622	Grafikbot
200235	Grammarbot
8177722	GrashoofdBot
9884495	GregBot
5026080	GrooveBot
8453292	GrouchoBot
82928	Guanabot
86545	Guanabot2
12319974	GZ-Bot
13393950	H2Bot
6925813	H92Bot
2893655	HagermanBot
2135003	Halibott
11043239	HappyBot
6014777	HarrivBOT
7250546	HerculeBot
9159947	HersfoldBot
13041240	HersfoldCiteBot
4334938	HiDrNickBot
8427161	Hintssbot
5601601	HiTeCBot
8358636	Hockeybot
8034284	Homobot
13766650	HotArticlesBot
9701715	HRoestBot
14919136	HtonlBot
4952176	HujiBot
4328888	Hxhbot
12644577	HydraBot
1095541	I,Robot
6840012	IainadamsBot
8175416	IcalaniseBot
2910286	IdeoBot
2964546	Idioma-bot
15181260	IluvatarBot
5727164	ImageBacklogBot
5778232	ImageBot
4851336	ImageRemovalBot
6687179	ImageResizeBot
9778222	ImageTagBot
5866303	ImageTaggingBot
11765907	InactivityEmailBot
11807180	IndvTbot
4561414	InsideoutBot
15163977	InstructorCommentBot
9344192	Int21hBot
5034245	InterwikiConversionBot
9972143	Ipatrol-bot
6275510	IPTaggerBot
7014334	Ir4ubot
22514	IsraBot
6484646	Iswatchbot
8041565	Itubot
4189014	JabbaTheBot
10841798	JackBot
8488027	JagRoBot
1725149	JAnDbot
8366298	Japbot
7855597	JaskaBOT
3007523	Jayden54Bot
5023582	Jbawt
9047641	JCbot
236211	JdforresterBot
14037661	JeffGBot
7672500	Jeremybot
8589215	JerryBot
3398850	JhsBot
5766757	JJBot
2984589	Jmax-bot
5980974	JMuniBot
958590	JoeBot
3264021	Jogersbot
6091710	JonathanBot
4757703	Jonjonbot
6197466	Jonny-bot
6534690	JoshurBot
5725039	Jotterbot
2970834	Jsgray1993
116385	Jumbuck
5197800	JVbot
5698071	Jwbot
16596343	JYBot
624606	KaiserbBot
6352359	Kal-El-Bot
14678237	KaldariBot
2246375	KarBOT
13088834	KarlsenBot
13912340	Kasirbot
5450947	Kaspobot
6505923	Kbdankbot
4724573	Ken123BOT
3824077	KevinalewisBot
89080	KevinBot
12652825	Kgsbot
508788	KhiviBot
4313181	KhunterBot
16371330	KidsBot
4796444	KiloBot
1390043	Kingbotk
6850217	KingRbot
2073002	Kirkbot
7082157	Kisbesbot
11529654	KittyBot
14657514	KiwiBot
5177705	Kl4m-AWB
4640199	Kobotbel
13009146	KolBot
5277842	Kotbot
4105298	KrimpBot
10262139	KslotteBot
15314945	KuduBot
15929118	Kumi-Taskbot
1936296	Kungfubot
224169	Kurando-san
2433582	KyluBot
8642077	LA2-bot
6917606	LaaknorBot
4796678	Langbot
5012529	LanguageBot
15873603	LantayBot
5192717	Latexbot
6771835	LatitudeBot
10622600	LawBot
4600310	Lcarsbot
946823	LDBot
6808376	LerdsuwaBot
7178666	Lightbot
723279	Ligulembot
7029070	LinkFA-Bot
9201969	ListasBot
2885456	ListGenBot
11717116	Livetslott
12533820	Livetslotteri
6735567	Llamabot
6164758	Lockalbot
8675237	Locobot
14911194	LoganBot
4999226	LolBot
8214695	LOLibot
10260590	LolsimonBot
2108051	Longbot
2572294	LordAnubisBOT
2466321	LostBot
9494160	Louperibot
8335974	Loveless
8988477	LSG1-Bot
4169926	Lucasbfrbot
9089258	LucienBOT
7320905	Luckas-bot
5888460	LuddsBot
8691826	Lunabot
84087	LupinBot
8108756	Luuvabot
9614029	M-Bot
15675663	Mabdulbot
10491674	MacMedBot
3923034	Madhubot
5735646	MadMarkbot
4594058	Maelgwnbot
516444	Mairibot
13628250	MajordomoBot
16969299	Makecat-bot
637745	Maksim-bot
2363800	MalarzBOT
15672078	Manishbot
13462970	Manubot
7482664	MartinBot4647
2476645	MartinBotII
2888951	MartinBotIII
4102994	MartinBotIV
6067097	MastersBot
14628510	Matthewrbot
14618730	MauchoBot
8064063	MauritsBot
8134501	MayorofrosharonBot
2766644	MazinBot
6867938	MBisanzBot
9369556	MCBot
3453363	McM.bot
4259316	Mcrbot
3748528	MediationBot1
6019534	MelonBot
15876253	Mendeleevbot
12871376	Mentibot
7683663	MerlBot
14161758	MerlIwBot
9736096	MetaplasticityBot
16342078	Metriki
16392760	MetrikiBot
2030868	MetsBot
6918533	MfDBot
310830	Mgmbot
1685358	MichaelBillingtonBot
11042379	MichaelkourlasBot
7328221	MifterBot
2866290	Mihas-bot
10998971	MikemoralBot
12970945	Mindlramibot
15746028	Minsbot
1188514	MiszaBot
8572706	MixBot
13177883	Mjbmrbot
14818921	MMABot
16335598	Mmbot
3865244	MMOGMailBot
3856767	MMOGMailMan
15585618	MnidBot
9918750	MondalorBot
6126668	MonoBot
13412007	MoondyneAWB
5847583	MoondyneBot
12801873	MoovidaBot
13345453	MotinBot
13601713	Movses-bot
8057705	MPUploadBot
6913650	MrVanBot
1822420	MSBOT
15030171	Muhaiminkudou
1002297	Mulder416sBot
6424168	MystBot
367234	N-Bot
4635052	N96bot
7466563	Nallimbot
6110843	Naohiro19bot
6963134	Navibot
1248477	NedBot
14594032	NekoBot
239574	NekoDaemon
5561628	NeraBot
12753459	NerdyScienceBot
98934	NetBot
8331296	NeuRobot
6630658	Newsletterbot
426903	Nichalp-bot
3295223	NilfaBot
7688536	Nixbot
6891585	NjardarBot
7267376	NNBot
8605090	NobelBot
51129	NohatBot
3839658	NolBot
8084476	Nomenclaturebrowser
9799918	NorefBot
3235383	NovBot
4790146	NrhpBot
9743759	NukeBot
7118326	Numbo3-bot
4467865	Numptybot
3774638	NW557Bot
14948198	NyappyBOT
8058568	Obersachsebot
3737405	Ocobot
1710275	OldMedcabBot
12657917	OpenlibraryBot
5478094	OrBot
8512209	OrophinBot
621721	OrphanBot
4709323	OverlordQBot
6012350	PaievBot
5263254	Panicbot
7198807	PanzerBot
5849844	PasabaUnBotPorAqui
9781674	PascalBot
9701028	PatersBot
1016403	Pathosbot
8623336	Pattonbot
3207999	PattyBot
4534303	PbBot
16073712	PCbot
11232281	PDBbot
3452245	PDFbot
112114	Pearle
2744412	Peelbot
14263445	Petan-Bot
7071878	Peti610botH
14367153	PfamWikiBot
4114706	Phe-bot
4720801	PhiloBot
12502275	Philosobot
8545370	Philosopher-Bot
6016683	Phoenix-bot
5088029	PhotoCatBot
12881194	PhuzBot
10298222	PhyloBot
3199195	PikminBot
7385875	PinpointBot
4984067	PipepBot
11945405	PiRSquared17Bot
7653600	PlacenamesBot
2394261	PlangeBot
7310603	PlankBot
1072102	Planktonbot
7541422	Plasticbot
5505512	PmegBot
2798557	PockBot
2969491	PocKleanBot
13184603	Pokbot
4313723	PolarBot
4477315	Polbot
10538926	Porchcorpterbot
1093801	PorthosBot
6546781	PostBot
12079660	PotatoBot
7580743	Pp-bot
6147147	Pparazorbot
11944769	Prabot
3443394	PraetorianCheese
12126247	Pranbot
9282528	Prof.Bot.1
6245230	ProjectBot
7501352	Prombot
3131868	ProtectionBot
8514163	ProtectionTaggingBot
15176414	PrzemuBot
12833097	PsBot
6290400	PseudoBot
5330542	PsychAWB
7355879	Ptbotgourou
14501748	Puggansbot
3322075	PvssBot
5584160	PxBot
12925867	QOTDBot
1233919	QovulwBot
5786648	QstBot
4198854	QualiaBot
4293505	Rabbot
1358905	Ralbot
6120	Rambot
9758377	Rameshngbot
12521900	RapidBot
12501772	RaptureBot
17637025	Razibot
4490213	RBSpamAnalyzerBot
13760114	ReaperBot
1811786	RebelRobot
9892229	RedBot
717464	RefBot
2437887	RefDeskBot
7512150	RefSpaceBot
3258344	Rei-bot
9152906	ReigneBOT
7370097	RelistBot
11289455	RepairBot
13922443	Rezabot
8047153	Rfambot
6158447	RFRBot
8574593	RibotBOT
2176208	Riccardobot
14084680	RichardcavellBot
15135184	Ringobot
15403144	RjpBot
4567434	RobinBot
2657584	RoboMaxCyberSem
1553148	RoboServien
273237	RobotE
1575512	RobotG
484830	RobotJcb
1600866	Robthbot
7369635	RockfangBot
8433487	RoggBot
15160393	RollbackerBOT
4771395	RonaldBot
526359	Roomba
1504808	RoryBot
543622	Rschen7754bot
15681496	RscprinterBot
11143008	RSElectionBot
7661631	Rubinbot
13978895	RWHbot
6761057	RyRyBot
2230472	Sagabot
12245623	SagaCookBot
12646874	Sahimrobot
7027852	SamatBot
761101	Sambot
7639874	SamuraiBot
198990	Sandbot
11221843	SandgemBot
16769134	SantoshBot
743015	SashatoBot
2870644	SashkoBot
8578431	SassoBot
2976602	SatyrBot
7107089	ScanDot
1559905	Scepbot
14279773	SCG01Bot
14312300	SCGBot
12849075	ScottLantz2
3349824	Sdebot
15403562	SebrevBOT
340703	SecuniBot
4568569	Seedbot
3383237	SelketBot
2549479	Selmobot
68471	Sethbot
1286053	SeventyThreeBot
303026	SEWilcoBot
2278882	Sgeo-BOT
1629508	SgtDrini
12018302	ShabBot
3098034	Shadowbot2
7374448	ShakataBot
3109853	ShakingBot
12824935	Shanbot
11233090	SharafBot
15644871	SharedIPArchiveBot
7514878	SharkDBot
10477943	SheepBot
6932179	ShepBot
4809696	ShinBot
1077881	ShinmaBot
14331476	Shoutboundbot
12351090	SidoBot
4005189	SieBot
5984742	Sigmabot
6351353	SilvonenBot
9037732	SireBot
10695163	SJSF-2-Bot
10690044	SJSFBot
10539095	SKbot
5213657	SkiersBot
2479333	Skumarlabot
5924603	SkylinBot
5936301	SlakrBot
8439840	SLMSBot
1017261	Slobot
1325938	Slowbot
13716768	SLQbot
2713249	SmackallBot
13628994	Smallbot
6779550	Smartbot
15945044	Sn1pebot
14602944	Snaevar-bot
13993093	So-Mr.Z-bot
11025880	SoapBot
1119493	Soccoro
11527467	SocksBot
6338303	SolumeirasBot
1945239	Soulbot
5787719	SoxBot
3191675	SoxrockBot
8616382	SpammerTrapBot
7016748	SpBot
8561280	SPCUClerkbot
12165478	SpeakerBot
4696832	SpebiBot
320591	Speedybot
3903011	Spelian
4559826	SpellCheckerBot
6861762	SpillingBot
12089404	SPPatrolBot
4746784	SQLBot
6818174	SQLBot-Hello
13493276	SreeBot
3455576	Staeckerbot
2112280	StatsBot
2206974	STBot
2796964	STBotD
3524521	STBotT
592517	StefanBot
5316354	StigBot
6380178	StormBot
3171056	STTWbot
2854994	StubListBot
4540091	Stwalkerbot
3755266	Sumibot
12263795	SunCreatorBot
648410	SundarBot
11896659	SurenaBot
7582204	SVGBot
9530320	SVnaGBot1
1980571	SwiftBot
7268893	Swimmingbot-awb
5989003	Swindbot
7688112	SynBot
3658625	Synthebot
823605	Syrcatbot
7780295	Sz-iwbot
7359933	TaBOT-zerem
2931270	Tadas12-bot
6448407	Tadasubot
2587417	TaeBot
1187248	Tangobot
6773911	Tanhabot
12945451	TannerBot
15478441	Tanqbot
7092152	TarHippoBot
922334	Tawkerbot
2401117	TawkerbotTorA
5178556	Taxobot
8218911	TechBot
4649260	TEMPbot
5631098	TemplateBot
16207573	TeoBot
7539788	TestEditBot
12456259	TFAProtectorBot
3213831	Thadius856AWB
2586319	TheJoshBot
1392310	Thijs!bot
7817601	ThorBot
13806711	ThreeBot
7212731	TinucherianBot
11020855	TjBot
3096236	TLAbot
10286712	TobeBot
4082686	ToePeu.bot
4280364	TonyBot
2412310	TorBlockingScript
5786250	TorBot
2475503	Torbot
2784935	TottyBot
13739733	Tourjouman05Bot
725128	TPO-bot
3088315	TraBot
8305460	Trailbehind-bot
8654352	TrBot
1849952	TrionaBot
601940	Tsca.bot
15043057	TTObot
4262501	Tuonela
1716311	TuvicBot
3171782	TXiKiBoT
11396187	Typebot
4719670	TypoBot
56242	UgenBot
10317930	UltraBot
6055023	UnCatBot
3573773	UncatTemplateBot
9266905	UnitBot
13634420	UsbBot
1335635	Userboxbot
13599650	UserPageActionsBot
12099577	Usyd-schwa-querybot
14632721	Vagobot
5167687	Valhallasw-bot
813941	VandalCountBot
3677066	VeinorBot
11802276	Velociraptorbot
9745868	Ver-bot
15810708	Vinne2.bot
3131993	VixDaemonBot
7294931	VP-bot
5088811	VsBot
4099039	VVVBot
12284128	VWBot
8192990	W950712Bot
9163626	WaldirBot
2662409	Walkcair
6551663	WanderBot
3137323	WarddrBOT
6045156	WASDbot
991764	WatchlistBot
14660750	WBot17
1760878	WdefconBot
8803232	WebCiteBOT
1161488	WeggeBot
5669015	WelcomeWikiBot
1158220	Werdnabot
3074935	WereallalrightBOT
1771002	Wherebot
6989881	WhiBot
393532	Whobot
33417	Wikibot
4901395	WikiBotas
2574778	Wikimapiabot
8509726	WikiStatsBOT
15292088	WikiTransBot
16001004	WikiWelcomer
11187190	WildBot
7449496	WilhelmBot
13062256	WillieBot
2683204	WillowBot
1577873	WinBot
12553234	WizardBot
13347799	WMUKBot
3975649	WODUPbot
7254738	WolterBot
642632	Wookbot
257365	WouterBot
5690961	Wpcat
7192839	WuBot
13387169	Wwbot
712009	Wybot
1802799	XaxaBot
3044153	Xcbot
9469526	XeBot
7225622	Xenobot
836370	Xiaogiabot
4457604	Xibot
8464632	XLerateBot
5830346	Xubiquitous
5067653	Xwbot
1726768	XyBot
8272013	XZeroBot
6388335	YeltsinfanBot
4056354	YonaBot
15288681	Yoni12Bot
2450100	Yonidebot
271058	YurikBot
15242952	Z-BOT
7209457	ZedlikBot
11969601	ZéroBot
8238297	Zeronosayoukubot
10591655	ZhBot
908518	Zorglbot
7218328	Zorrobot
1122714	ZsinjBot
332929	Zwobot
7826260	Zxabot
12715311	Δbot
3236748	A4bot
412663	AFD Bot
1324179	Alaibot
11029943	Alph Bot
4653467	Anchor Link Bot
10977258	Andrea105Bot
4304116	Android Mouse Bot
4383389	Android Mouse Bot 2
4441895	Android Mouse Bot 3
4536399	Android Mouse Bot 4
8001475	ArthurBot
15261156	AvicBot2
91361	BenjBot
2842385	Botx
5041398	BryanBot
5325161	Chris G Bot 3
14587969	ChzzBot IV
14288702	ChzzBot II
12987063	CleanupListingBot
5572102	CloudNineBot
5184134	ClueBot Commons
5265050	ClueBot IV
13286072	ClueBot NG
7039236	ClueBot VI
13476146	CocuBot
502295	Commander Keane bot
14203477	Commons fair use upload bot (usurped)
14413849	CommonsNotificationBot
518239	Crypticbot
575307	DHN-bot~enwiki
6652755	DOI bot
3145267	DarknessBot
6831612	Diligent Terrier Bot
2153130	DinoBot
6467564	EBot IV
4499599	ENewsBot
5528272	EagleAstroidBot
9423469	EarwigBot I
9787724	EarwigBot III
9914992	EdwardsBot
5875093	El bot de la dieta
8889502	Erik9bot
13122460	Femto Bot
10076435	Full-date unlinking bot
993350	Gnome (Bot)
411872	GrinBot~enwiki
3154886	HBC AIV helperbot
6371308	HBC AIV helperbot 8
3446293	HBC AIV helperbot2
5121541	HBC AIV helperbot4
4366495	HBC NameWatcherBot
14216826	Helpful Pixie Bot
11954575	HiW-Bot
12486421	Image Screening Bot
15934865	Invadibot
9408045	JaGaBot
1490313	Jitse's bot
5750625	John Bot
6489323	John Bot III
16038205	Justincheng12345-bot
198291	Kakashi Bot
7490646	KamikazeBot
467651	KocjoBot~enwiki
3115531	Kyle the bot
8964326	Legobot III
553296	MalafayaBot
235069	Margosbot~enwiki
1571476	MarshBot
2198658	MartinBot
9900577	MastiBot
3109161	MenasimBot
7471034	Milk's Favorite Bot II
3797869	MiszaBot I
3737697	MiszaBot II
3737703	MiszaBot III
5849026	Muro Bot
7669720	NVS(bot)
24012279	Ops Monitor (WMF)
10641505	Orphaned image deletion bot
16377038	PALZ9000
13214415	PC78-bot
3152359	PNG crusade bot
6671961	Pageview bot
1083875	Pegasusbot
5570079	PixelBot
3683477	RBot~enwiki
8777565	RFC posting script
7523687	Redirect fixer
11048848	Ripchip Bot
3320708	Rob110178bot
25261	Robbot
270244	Roboto de Ajvol
17538700	RotlinkBot
5020067	STBotI
5701402	SelectionBot
3857230	Shadowbot3
12464849	Signpost Book Bot
433328	SmackBot
6027743	SoxBot II
6040088	SoxBot III
6549832	SoxBot IV
6946612	SoxBot V
7049166	SoxBot VI
7165030	SoxBot VII
6773085	SpellingBot
5000730	StatusBot
17310692	SteenthIWbot
15139928	Svenbot
21685654	T13bot
1022601	Tawkerbot2
1302263	Tawkerbot4
5067672	Taxobot (usurped)
13512787	Taxobot 1
13722348	Taxobot 2
13722347	Taxobot 3
13722357	Taxobot 6
13722354	Taxobot 7
24437448	ThePhantomBot
7147611	Town-bot
11762992	TuHan-Bot
366481	Uncle G's 'bot
406717	Uncle G's major work 'bot
16742474	VedeBOT
727408	Vina-iwbot~enwiki
1879647	VoABot II
3035831	VolkovBot
7431769	WPArkansas Bot
7221255	WikiDreamer Bot
6114458	Wikinews Importer Bot
11340674	WikitanvirBot
6163802	XLinkBot
10190788	Xenobot Mk V
8066546	Xqbot
16428237	YFdyh-bot
234358	Mathbot
279219	RussBot
421426	タチコマ robot
551172	Wikipedia Signpost
627574	SuggestBot
1075024	Ganeshbot
1134615	Harej bot
1215485	Cydebot
1310918	DumbBOT
1394109	VoABot
1590000	Scsbot
1800430	GurchBot
1979668	The Anomebot2
2304267	CommonsDelinker
2490128	Reedy Bot
2574114	MediaWiki default
2975620	HBC Archive Indexerbot
3188459	GimmeBot
3230114	RFC bot
3409125	DyceBot
3447543	HBC AIV helperbot3
3455093	WP 1.0 bot
3467218	Snowbot
3729068	BOTijo
3827324	VeblenBot
3991663	ProteinBoxBot
4048622	COIBot
4080734	BotMultichill
4115821	Rick Bot
4238630	StatisticianBot
4260898	Mr.Z-bot
4559949	OKBot
4598477	MadmanBot
4773966	JL-Bot
4887713	Chris G Bot
4899266	MenoBot
4918763	The wubbot
4936590	SineBot
5014074	CorenSearchBot
5121843	HBC AIV helperbot5
5123496	ClueBot II
5207410	ClueBot III
5415725	718 Bot
6327251	HBC AIV helperbot7
6569922	Addbot
7048732	SteveBot
7059455	PeerReviewBot
7304691	Legobot
7328338	Yobot
7375508	Legobot II
7423137	J Milburn Bot
7513046	AdminStatsBot
7611264	AnomieBOT
7673795	BotMultichillT
7713040	JackieBot
7738678	Lucia Bot
7903804	Citation bot
8051883	MifterBot I
8655632	LivingBot
8729652	MerlLinkBot
8760229	ProcseeBot
8908655	Thehelpfulbot
8921183	Robert SkyBot
9021902	FrescoBot
9034037	MandelBot
9104919	BernsteinBot
9332754	MGA73bot
9353149	WoodwardBot
9478351	Citation bot 2
9527245	MenoBot II
9536040	OgreBot
9540157	Citation bot 1
9540158	Citation bot 3
9540159	Citation bot 4
9563533	EarwigBot
9698374	DYKHousekeepingBot
9738871	SDPatrolBot
9832167	LaraBot
10075168	TedderBot
10217519	BogBot
10306785	Luasóg bot
10316319	Ohms Law Bot
10383813	KingpinBot
10476070	MuZebot
10638141	SvickBOT
10996774	RjwilmsiBot
11040284	SDPatrolBot II
11069948	RM bot
11344024	GA bot
11347793	One bot
11745509	DYKUpdateBot
11952314	AvicBot
12323565	H3llBot
12405872	Acebot
12406635	SporkBot
12471462	AnomieBOT II
12560517	DeltaQuadBot
12675957	People-photo-bot
12689969	MessageDeliveryBot
12897624	WelcomerBot
12912352	People-n-photo-bot
12923076	Hazard-Bot
13102546	DASHBotAV
13502069	DpmukBOT
13534264	AAlertBot
13752234	Snotbot
13770078	ListManBot
13798740	MediationBot
13939670	NoomBot
14280511	UcuchaBot
14286554	Martin's bot
14317165	Project Messenger Bot
14349911	Amalthea (bot)
14352475	JamietwBot
14393296	KLBot2
14394459	Bibcode Bot
14442635	Wpp research bot
14488899	Lowercase sigmabot
14489787	EranBot
14589999	CommonsNotification
14612528	WalkingSoulBot
14867976	HersfoldArbClerkBot
14967932	Josvebot
15449111	DPL bot
15462839	MedcabBot
15532331	ArticlesForCreationBot
15893400	CeraBot
15949176	DrTrigonBot
