month	page_namespace	n
201406	3	2727
201406	4	429
201406	5	17
201406	6	19
201406	10	520
201406	11	4
201406	12	4
201406	13	1
201406	14	269
201406	100	114
201406	104	1
201407	0	7332
201407	1	195130
201407	2	204
201407	3	2338
201407	4	516
201407	5	20
201407	6	9
201407	10	40
201407	11	79
201407	14	26
201407	15	67
201407	100	17
201407	101	8
201407	105	1
201408	0	25198
201408	1	42
201408	2	146
201408	3	3259
201408	4	527
201408	5	21
201408	10	47
201408	12	1
201408	14	6135
201408	100	16
201409	0	11235
201409	1	290
201409	2	66
201409	3	2527
201409	4	419
201409	5	10
201409	10	34
201409	12	1
201409	13	1
201409	14	4
201409	100	8
201410	0	26269
201410	1	2599
201410	2	80
201410	3	2103
201410	4	491
201410	5	10
201410	8	1
201410	10	10
201410	11	2
201410	12	1
201410	14	109
201410	15	6
201410	100	8
201410	101	1
201411	0	67296
201411	1	2854
201411	2	106
201411	3	1860
201411	4	1775
201411	5	22
201411	6	1
201411	10	153
201411	11	55
201411	14	85
201411	15	12
201411	100	18
201411	101	1
201411	104	1
201412	0	11136
201412	1	2019
201412	2	184
201412	3	1487
201412	4	1669
201412	5	16
201412	6	127
201412	10	66
201412	12	1
201412	14	260
201412	100	12
201501	0	8992
201501	1	31
201501	2	154
201501	3	1494
201501	4	469
201501	5	12
201501	6	1
201501	10	125
201501	12	1
201501	14	143
201501	15	1
201501	100	24
201502	0	15055
201502	1	51
201502	2	179
201502	3	1659
201502	4	624
201502	5	104
201502	6	235
201502	10	157
201502	12	2
201502	14	3
201502	100	15
201503	0	5638
201503	1	14
201503	2	104
201503	3	87420
201503	4	439
201503	5	23
201503	6	589
201503	9	1
201503	10	162
201503	14	114
201503	100	9
201504	0	5167
201504	1	71
201504	2	2225
201504	3	174172
201504	4	639
201504	5	23
201504	6	2
201504	10	52
201504	14	161
201504	100	21
201505	0	4715
201505	1	25
201505	2	113
201505	3	2276
201505	4	475
201505	5	15
201505	6	7
201505	10	72
201505	11	1
201505	14	253
201505	100	33
201505	104	1
201506	0	3363
201506	1	23
201506	2	94
201506	3	1789
201506	4	397
201506	5	16
201506	10	59
201506	14	47
201506	100	6
201507	0	4254
201507	1	51
201507	2	121
201507	3	2230
201507	4	463
201507	5	29
201507	6	4
201507	10	27
201507	11	2
201507	13	1
201507	14	175
201507	100	14
201508	0	6353
201508	1	18
201508	2	93
201508	3	2320
201508	4	438
201508	5	38
201508	6	2
201508	10	117
201508	13	3
201508	14	308
201508	100	16
201508	2600	50
201509	0	38702
201509	1	37
201509	2	208
201509	3	2359
201509	4	476
201509	5	49
201509	6	1
201509	10	98
201509	14	434
201509	100	73
201509	2600	29
201510	0	9677
201510	1	34
201510	2	95
201510	3	1389
201510	4	441
201510	5	25
201510	6	20
201510	10	81
201510	14	259
201510	100	9
201510	2600	46
201511	0	21396
201511	1	42
201511	2	111
201511	3	2282
201511	4	474
201511	5	31
201511	10	128
201511	13	1
201511	14	160
201511	100	16
201511	2600	31
201512	0	20279
201512	1	41
201512	2	156
201512	3	1973
201512	4	1160
201512	5	21
201512	10	224
201512	12	2
201512	14	420
201512	15	3
201512	100	10
201512	101	1
201512	2600	38
201601	0	7011
201601	1	29
201601	2	169
201601	3	1710
201601	4	446
201601	5	11
201601	10	12
201601	12	1
201601	14	22
201601	100	10
201601	2600	48
201602	0	6284
201602	1	29
201602	2	163
201602	3	1442
201602	4	469
201602	5	21
201602	6	55
201602	10	78
201602	14	124
201602	100	66
201602	2600	47
201603	0	11268
201603	1	36
201603	2	203
201603	3	1527
201603	4	545
201603	5	17
201603	6	6
201603	10	42
201603	14	74
201603	100	9
201603	2600	36
201604	0	5512
201604	1	46
201604	2	220
201604	3	2518
201604	4	1294
201604	5	26
201604	6	6
201604	10	124
201604	11	3
201604	12	1
201604	14	143
201604	15	1
201604	100	33
201604	101	1
201604	104	1
201604	2600	36
201605	0	6583
201605	1	48
201605	2	155
201605	3	2192
201605	4	613
201605	5	14
201605	6	15
201605	10	59
201605	12	1
201605	14	128
201605	100	10
201605	447	1
201605	2600	37
201606	0	28324
201606	1	29
201606	2	223
201606	3	5031
201606	4	625
201606	5	11
201606	6	4
201606	10	28
201606	12	2
201606	13	1
201606	14	135
201606	100	38
201606	2600	39
201607	0	9406
201607	1	52
201607	2	192
201607	3	1940
201607	4	557
201607	5	17
201607	6	172
201607	10	95
201607	12	3
201607	14	145
201607	100	15
201607	2600	60
201608	0	4008
201608	1	72
201608	2	136
201608	3	2179
201608	4	1315
201608	5	14
201608	10	20
201608	12	1
201608	14	1118
201608	100	7
201608	101	1
201608	2600	38
201609	0	3405
201609	1	28
201609	2	139
201609	3	2609
201609	4	522
201609	5	17
201609	10	48
201609	11	1
201609	14	186
201609	100	17
201609	2600	46
201610	0	3505
201610	1	27
201610	2	132
201610	3	3171
201610	4	530
201610	5	8
201610	10	62
201610	12	1
201610	14	80
201610	100	9
201610	101	2
201610	2600	36
201611	0	5589
201611	1	64
201611	2	278
201611	3	3337
201611	4	582
201611	5	12
201611	10	381
201611	11	1
201611	12	2
201611	14	394
201611	100	17
201611	101	1
201611	2600	28
201612	0	6392
201612	1	39
201612	2	256
201612	3	2135
201612	4	623
201612	5	16
201612	6	11
201612	10	75
201612	13	1
201612	14	457
201612	100	37
201612	2600	63
201701	0	3609
201701	1	40
201701	2	251
201701	3	3964
201701	4	599
201701	5	15
201701	10	233
201701	14	1175
201701	15	4
201701	100	28
201701	101	1
201701	105	1
201701	828	1
201701	2600	30
201702	0	6192
201702	1	40
201702	2	153
201702	3	4291
201702	4	569
201702	5	20
201702	9	1
201702	10	920
201702	12	2
201702	13	1
201702	14	1731
201702	100	95
201702	829	1
201702	2600	33
201703	0	3046
201703	1	77
201703	2	185
201703	3	2252
201703	4	722
201703	5	10
201703	6	2
201703	10	42
201703	14	136
201703	100	15
201703	2600	23
201704	0	4024
201704	1	44
201704	2	158
201704	3	6120
201704	4	622
201704	5	8
201704	6	15
201704	10	72
201704	14	112
201704	100	36
201704	104	1
201704	2600	24
